Grid ID,Latitude,Longitude
20293,36.875,-81.875
20294,36.875,-81.625
20295,36.875,-81.375
20296,36.875,-81.125
20297,36.875,-80.875
20298,36.875,-80.625
20299,36.875,-80.375
20300,36.875,-80.125
20301,36.875,-79.875
20302,36.875,-79.625
20303,36.875,-79.375
20304,36.875,-79.125
20305,36.875,-78.875
20306,36.875,-78.625
20307,36.875,-78.375
20308,36.875,-78.125
20309,36.875,-77.875
20310,36.875,-77.625
20311,36.875,-77.375
20312,36.875,-77.125
20313,36.875,-76.875
20314,36.875,-76.625
20315,36.875,-76.375
20316,36.875,-76.125
20317,36.875,-75.875
20318,36.875,-75.625
20319,36.875,-75.375
20320,36.875,-75.125
20321,36.875,-74.875
20322,36.875,-74.625
20323,36.875,-74.375
20324,36.875,-74.125
20325,36.875,-73.875
20326,36.875,-73.625
20327,36.875,-73.375
20328,36.875,-73.125
20329,36.875,-72.875
20330,36.875,-72.625
20331,36.875,-72.375
20332,36.875,-72.125
20333,36.875,-71.875
20334,36.875,-71.625
20335,36.875,-71.375
20336,36.875,-71.125
20337,36.875,-70.875
20338,36.875,-70.625
20339,36.875,-70.375
20340,36.875,-70.125
20341,36.875,-69.875
20342,36.875,-69.625
20343,36.875,-69.375
20344,36.875,-69.125
20345,36.875,-68.875
20346,36.875,-68.625
20347,36.875,-68.375
20348,36.875,-68.125
20349,36.875,-67.875
20350,36.875,-67.625
20351,36.875,-67.375
20352,36.875,-67.125
20353,36.875,-66.875
20354,36.875,-66.625
20355,36.875,-66.375
20356,36.875,-66.125
20357,36.875,-65.875
20358,36.875,-65.625
20359,36.875,-65.375
20360,36.875,-65.125
20361,36.875,-64.875
20362,36.875,-64.625
20363,36.875,-64.375
20364,36.875,-64.125
20365,36.875,-63.875
20366,36.875,-63.625
20367,36.875,-63.375
20368,36.875,-63.125
20369,36.875,-62.875
20370,36.875,-62.625
20371,36.875,-62.375
20372,36.875,-62.125
20373,36.875,-61.875
20374,36.875,-61.625
20375,36.875,-61.375
20376,36.875,-61.125
20377,36.875,-60.875
20378,36.875,-60.625
20379,36.875,-60.375
20380,36.875,-60.125
20381,36.875,-59.875
20382,36.875,-59.625
20383,36.875,-59.375
20384,36.875,-59.125
20385,36.875,-58.875
20386,36.875,-58.625
20387,36.875,-58.375
20388,36.875,-58.125
20389,36.875,-57.875
20390,36.875,-57.625
20391,36.875,-57.375
20392,36.875,-57.125
20393,36.875,-56.875
20394,36.875,-56.625
20395,36.875,-56.375
20396,36.875,-56.125
20397,36.875,-55.875
20398,36.875,-55.625
20399,36.875,-55.375
20400,36.875,-55.125
20401,37.125,-129.875
20402,37.125,-129.625
20403,37.125,-129.375
20404,37.125,-129.125
20405,37.125,-128.875
20406,37.125,-128.625
20407,37.125,-128.375
20408,37.125,-128.125
20409,37.125,-127.875
20410,37.125,-127.625
20411,37.125,-127.375
20412,37.125,-127.125
20413,37.125,-126.875
20414,37.125,-126.625
20415,37.125,-126.375
20416,37.125,-126.125
20417,37.125,-125.875
20418,37.125,-125.625
20419,37.125,-125.375
20420,37.125,-125.125
20421,37.125,-124.875
20422,37.125,-124.625
20423,37.125,-124.375
20424,37.125,-124.125
20425,37.125,-123.875
20426,37.125,-123.625
20427,37.125,-123.375
20428,37.125,-123.125
20429,37.125,-122.875
20430,37.125,-122.625
20431,37.125,-122.375
20432,37.125,-122.125
20433,37.125,-121.875
20434,37.125,-121.625
20435,37.125,-121.375
20436,37.125,-121.125
20437,37.125,-120.875
20438,37.125,-120.625
20439,37.125,-120.375
20440,37.125,-120.125
20441,37.125,-119.875
20442,37.125,-119.625
20443,37.125,-119.375
20444,37.125,-119.125
20445,37.125,-118.875
20446,37.125,-118.625
20447,37.125,-118.375
20448,37.125,-118.125
20449,37.125,-117.875
20450,37.125,-117.625
20451,37.125,-117.375
20452,37.125,-117.125
20453,37.125,-116.875
20454,37.125,-116.625
20455,37.125,-116.375
20456,37.125,-116.125
20457,37.125,-115.875
20458,37.125,-115.625
20459,37.125,-115.375
20460,37.125,-115.125
20461,37.125,-114.875
20462,37.125,-114.625
20463,37.125,-114.375
20464,37.125,-114.125
20465,37.125,-113.875
20466,37.125,-113.625
20467,37.125,-113.375
20468,37.125,-113.125
20469,37.125,-112.875
20470,37.125,-112.625
20471,37.125,-112.375
20472,37.125,-112.125
20473,37.125,-111.875
20474,37.125,-111.625
20475,37.125,-111.375
20476,37.125,-111.125
20477,37.125,-110.875
20478,37.125,-110.625
20479,37.125,-110.375
20480,37.125,-110.125
20481,37.125,-109.875
20482,37.125,-109.625
20483,37.125,-109.375
20484,37.125,-109.125
20485,37.125,-108.875
20486,37.125,-108.625
20487,37.125,-108.375
20488,37.125,-108.125
20489,37.125,-107.875
20490,37.125,-107.625
20491,37.125,-107.375
20492,37.125,-107.125
20493,37.125,-106.875
20494,37.125,-106.625
20495,37.125,-106.375
20496,37.125,-106.125
20497,37.125,-105.875
20498,37.125,-105.625
20499,37.125,-105.375
20500,37.125,-105.125
20501,37.125,-104.875
20502,37.125,-104.625
20503,37.125,-104.375
20504,37.125,-104.125
20505,37.125,-103.875
20506,37.125,-103.625
20507,37.125,-103.375
20508,37.125,-103.125
20509,37.125,-102.875
20510,37.125,-102.625
20511,37.125,-102.375
20512,37.125,-102.125
20513,37.125,-101.875
20514,37.125,-101.625
20515,37.125,-101.375
20516,37.125,-101.125
20517,37.125,-100.875
20518,37.125,-100.625
20519,37.125,-100.375
20520,37.125,-100.125
20521,37.125,-99.875
20522,37.125,-99.625
20523,37.125,-99.375
20524,37.125,-99.125
20525,37.125,-98.875
20526,37.125,-98.625
20527,37.125,-98.375
20528,37.125,-98.125
20529,37.125,-97.875
20530,37.125,-97.625
20531,37.125,-97.375
20532,37.125,-97.125
20533,37.125,-96.875
20534,37.125,-96.625
20535,37.125,-96.375
20536,37.125,-96.125
20537,37.125,-95.875
20538,37.125,-95.625
20539,37.125,-95.375
20540,37.125,-95.125
20541,37.125,-94.875
20542,37.125,-94.625
20543,37.125,-94.375
20544,37.125,-94.125
20545,37.125,-93.875
20546,37.125,-93.625
20547,37.125,-93.375
20548,37.125,-93.125
20549,37.125,-92.875
20550,37.125,-92.625
20551,37.125,-92.375
20552,37.125,-92.125
20553,37.125,-91.875
20554,37.125,-91.625
20555,37.125,-91.375
20556,37.125,-91.125
20557,37.125,-90.875
20558,37.125,-90.625
20559,37.125,-90.375
20560,37.125,-90.125
20561,37.125,-89.875
20562,37.125,-89.625
20563,37.125,-89.375
20564,37.125,-89.125
20565,37.125,-88.875
20566,37.125,-88.625
20567,37.125,-88.375
20568,37.125,-88.125
20569,37.125,-87.875
20570,37.125,-87.625
20571,37.125,-87.375
20572,37.125,-87.125
20573,37.125,-86.875
20574,37.125,-86.625
20575,37.125,-86.375
20576,37.125,-86.125
20577,37.125,-85.875
20578,37.125,-85.625
20579,37.125,-85.375
20580,37.125,-85.125
20581,37.125,-84.875
20582,37.125,-84.625
20583,37.125,-84.375
20584,37.125,-84.125
20585,37.125,-83.875
20586,37.125,-83.625
20587,37.125,-83.375
20588,37.125,-83.125
20589,37.125,-82.875
20590,37.125,-82.625
20591,37.125,-82.375
20592,37.125,-82.125
20593,37.125,-81.875
20594,37.125,-81.625
20595,37.125,-81.375
20596,37.125,-81.125
20597,37.125,-80.875
20598,37.125,-80.625
20599,37.125,-80.375
20600,37.125,-80.125
20601,37.125,-79.875
20602,37.125,-79.625
20603,37.125,-79.375
20604,37.125,-79.125
20605,37.125,-78.875
20606,37.125,-78.625
20607,37.125,-78.375
20608,37.125,-78.125
20609,37.125,-77.875
20610,37.125,-77.625
20611,37.125,-77.375
20612,37.125,-77.125
20613,37.125,-76.875
20614,37.125,-76.625
20615,37.125,-76.375
20616,37.125,-76.125
20617,37.125,-75.875
20618,37.125,-75.625
20619,37.125,-75.375
20620,37.125,-75.125
20621,37.125,-74.875
20622,37.125,-74.625
20623,37.125,-74.375
20624,37.125,-74.125
20625,37.125,-73.875
20626,37.125,-73.625
20627,37.125,-73.375
20628,37.125,-73.125
20629,37.125,-72.875
20630,37.125,-72.625
20631,37.125,-72.375
20632,37.125,-72.125
20633,37.125,-71.875
20634,37.125,-71.625
20635,37.125,-71.375
20636,37.125,-71.125
20637,37.125,-70.875
20638,37.125,-70.625
20639,37.125,-70.375
20640,37.125,-70.125
20641,37.125,-69.875
20642,37.125,-69.625
20643,37.125,-69.375
20644,37.125,-69.125
20645,37.125,-68.875
20646,37.125,-68.625
20647,37.125,-68.375
20648,37.125,-68.125
20649,37.125,-67.875
20650,37.125,-67.625
20651,37.125,-67.375
20652,37.125,-67.125
20653,37.125,-66.875
20654,37.125,-66.625
20655,37.125,-66.375
20656,37.125,-66.125
20657,37.125,-65.875
20658,37.125,-65.625
20659,37.125,-65.375
20660,37.125,-65.125
20661,37.125,-64.875
20662,37.125,-64.625
20663,37.125,-64.375
20664,37.125,-64.125
20665,37.125,-63.875
20666,37.125,-63.625
20667,37.125,-63.375
20668,37.125,-63.125
20669,37.125,-62.875
20670,37.125,-62.625
20671,37.125,-62.375
20672,37.125,-62.125
20673,37.125,-61.875
20674,37.125,-61.625
20675,37.125,-61.375
20676,37.125,-61.125
20677,37.125,-60.875
20678,37.125,-60.625
20679,37.125,-60.375
20680,37.125,-60.125
20681,37.125,-59.875
20682,37.125,-59.625
20683,37.125,-59.375
20684,37.125,-59.125
20685,37.125,-58.875
20686,37.125,-58.625
20687,37.125,-58.375
20688,37.125,-58.125
20689,37.125,-57.875
20690,37.125,-57.625
20691,37.125,-57.375
20692,37.125,-57.125
20693,37.125,-56.875
20694,37.125,-56.625
20695,37.125,-56.375
20696,37.125,-56.125
20697,37.125,-55.875
20698,37.125,-55.625
20699,37.125,-55.375
20700,37.125,-55.125
20701,37.375,-129.875
20702,37.375,-129.625
20703,37.375,-129.375
20704,37.375,-129.125
20705,37.375,-128.875
20706,37.375,-128.625
20707,37.375,-128.375
20708,37.375,-128.125
20709,37.375,-127.875
20710,37.375,-127.625
20711,37.375,-127.375
20712,37.375,-127.125
20713,37.375,-126.875
20714,37.375,-126.625
20715,37.375,-126.375
20716,37.375,-126.125
20717,37.375,-125.875
20718,37.375,-125.625
20719,37.375,-125.375
20720,37.375,-125.125
20721,37.375,-124.875
20722,37.375,-124.625
20723,37.375,-124.375
20724,37.375,-124.125
20725,37.375,-123.875
20726,37.375,-123.625
20727,37.375,-123.375
20728,37.375,-123.125
20729,37.375,-122.875
20730,37.375,-122.625
20731,37.375,-122.375
20732,37.375,-122.125
20733,37.375,-121.875
20734,37.375,-121.625
20735,37.375,-121.375
20736,37.375,-121.125
20737,37.375,-120.875
20738,37.375,-120.625
20739,37.375,-120.375
20740,37.375,-120.125
20741,37.375,-119.875
20742,37.375,-119.625
20743,37.375,-119.375
20744,37.375,-119.125
20745,37.375,-118.875
20746,37.375,-118.625
20747,37.375,-118.375
20748,37.375,-118.125
20749,37.375,-117.875
20750,37.375,-117.625
20751,37.375,-117.375
20752,37.375,-117.125
20753,37.375,-116.875
20754,37.375,-116.625
20755,37.375,-116.375
20756,37.375,-116.125
20757,37.375,-115.875
20758,37.375,-115.625
20759,37.375,-115.375
20760,37.375,-115.125
20761,37.375,-114.875
20762,37.375,-114.625
20763,37.375,-114.375
20764,37.375,-114.125
20765,37.375,-113.875
20766,37.375,-113.625
20767,37.375,-113.375
20768,37.375,-113.125
20769,37.375,-112.875
20770,37.375,-112.625
20771,37.375,-112.375
20772,37.375,-112.125
20773,37.375,-111.875
20774,37.375,-111.625
20775,37.375,-111.375
20776,37.375,-111.125
20777,37.375,-110.875
20778,37.375,-110.625
20779,37.375,-110.375
20780,37.375,-110.125
20781,37.375,-109.875
20782,37.375,-109.625
20783,37.375,-109.375
20784,37.375,-109.125
20785,37.375,-108.875
20786,37.375,-108.625
20787,37.375,-108.375
20788,37.375,-108.125
20789,37.375,-107.875
20790,37.375,-107.625
20791,37.375,-107.375
20792,37.375,-107.125
20793,37.375,-106.875
20794,37.375,-106.625
20795,37.375,-106.375
20796,37.375,-106.125
20797,37.375,-105.875
20798,37.375,-105.625
20799,37.375,-105.375
20800,37.375,-105.125
20801,37.375,-104.875
20802,37.375,-104.625
20803,37.375,-104.375
20804,37.375,-104.125
20805,37.375,-103.875
20806,37.375,-103.625
20807,37.375,-103.375
20808,37.375,-103.125
20809,37.375,-102.875
20810,37.375,-102.625
20811,37.375,-102.375
20812,37.375,-102.125
20813,37.375,-101.875
20814,37.375,-101.625
20815,37.375,-101.375
20816,37.375,-101.125
20817,37.375,-100.875
20818,37.375,-100.625
20819,37.375,-100.375
20820,37.375,-100.125
20821,37.375,-99.875
20822,37.375,-99.625
20823,37.375,-99.375
20824,37.375,-99.125
20825,37.375,-98.875
20826,37.375,-98.625
20827,37.375,-98.375
20828,37.375,-98.125
20829,37.375,-97.875
20830,37.375,-97.625
20831,37.375,-97.375
20832,37.375,-97.125
20833,37.375,-96.875
20834,37.375,-96.625
20835,37.375,-96.375
20836,37.375,-96.125
20837,37.375,-95.875
20838,37.375,-95.625
20839,37.375,-95.375
20840,37.375,-95.125
20841,37.375,-94.875
20842,37.375,-94.625
20843,37.375,-94.375
20844,37.375,-94.125
20845,37.375,-93.875
20846,37.375,-93.625
20847,37.375,-93.375
20848,37.375,-93.125
20849,37.375,-92.875
20850,37.375,-92.625
20851,37.375,-92.375
20852,37.375,-92.125
20853,37.375,-91.875
20854,37.375,-91.625
20855,37.375,-91.375
20856,37.375,-91.125
20857,37.375,-90.875
20858,37.375,-90.625
20859,37.375,-90.375
20860,37.375,-90.125
20861,37.375,-89.875
20862,37.375,-89.625
20863,37.375,-89.375
20864,37.375,-89.125
20865,37.375,-88.875
20866,37.375,-88.625
20867,37.375,-88.375
20868,37.375,-88.125
20869,37.375,-87.875
20870,37.375,-87.625
20871,37.375,-87.375
20872,37.375,-87.125
20873,37.375,-86.875
20874,37.375,-86.625
20875,37.375,-86.375
20876,37.375,-86.125
20877,37.375,-85.875
20878,37.375,-85.625
20879,37.375,-85.375
20880,37.375,-85.125
20881,37.375,-84.875
20882,37.375,-84.625
20883,37.375,-84.375
20884,37.375,-84.125
20885,37.375,-83.875
20886,37.375,-83.625
20887,37.375,-83.375
20888,37.375,-83.125
20889,37.375,-82.875
20890,37.375,-82.625
20891,37.375,-82.375
20892,37.375,-82.125
20893,37.375,-81.875
20894,37.375,-81.625
20895,37.375,-81.375
20896,37.375,-81.125
20897,37.375,-80.875
20898,37.375,-80.625
20899,37.375,-80.375
20900,37.375,-80.125
20901,37.375,-79.875
20902,37.375,-79.625
20903,37.375,-79.375
20904,37.375,-79.125
20905,37.375,-78.875
20906,37.375,-78.625
20907,37.375,-78.375
20908,37.375,-78.125
20909,37.375,-77.875
20910,37.375,-77.625
20911,37.375,-77.375
20912,37.375,-77.125
20913,37.375,-76.875
20914,37.375,-76.625
20915,37.375,-76.375
20916,37.375,-76.125
20917,37.375,-75.875
20918,37.375,-75.625
20919,37.375,-75.375
20920,37.375,-75.125
20921,37.375,-74.875
20922,37.375,-74.625
20923,37.375,-74.375
20924,37.375,-74.125
20925,37.375,-73.875
20926,37.375,-73.625
20927,37.375,-73.375
20928,37.375,-73.125
20929,37.375,-72.875
20930,37.375,-72.625
20931,37.375,-72.375
20932,37.375,-72.125
20933,37.375,-71.875
20934,37.375,-71.625
20935,37.375,-71.375
20936,37.375,-71.125
20937,37.375,-70.875
20938,37.375,-70.625
20939,37.375,-70.375
20940,37.375,-70.125
20941,37.375,-69.875
20942,37.375,-69.625
20943,37.375,-69.375
20944,37.375,-69.125
20945,37.375,-68.875
20946,37.375,-68.625
20947,37.375,-68.375
20948,37.375,-68.125
20949,37.375,-67.875
20950,37.375,-67.625
20951,37.375,-67.375
20952,37.375,-67.125
20953,37.375,-66.875
20954,37.375,-66.625
20955,37.375,-66.375
20956,37.375,-66.125
20957,37.375,-65.875
20958,37.375,-65.625
20959,37.375,-65.375
20960,37.375,-65.125
20961,37.375,-64.875
20962,37.375,-64.625
20963,37.375,-64.375
20964,37.375,-64.125
20965,37.375,-63.875
20966,37.375,-63.625
20967,37.375,-63.375
20968,37.375,-63.125
20969,37.375,-62.875
20970,37.375,-62.625
20971,37.375,-62.375
20972,37.375,-62.125
20973,37.375,-61.875
20974,37.375,-61.625
20975,37.375,-61.375
20976,37.375,-61.125
20977,37.375,-60.875
20978,37.375,-60.625
20979,37.375,-60.375
20980,37.375,-60.125
20981,37.375,-59.875
20982,37.375,-59.625
20983,37.375,-59.375
20984,37.375,-59.125
20985,37.375,-58.875
20986,37.375,-58.625
20987,37.375,-58.375
20988,37.375,-58.125
20989,37.375,-57.875
20990,37.375,-57.625
20991,37.375,-57.375
20992,37.375,-57.125
20993,37.375,-56.875
20994,37.375,-56.625
20995,37.375,-56.375
20996,37.375,-56.125
20997,37.375,-55.875
20998,37.375,-55.625
20999,37.375,-55.375
21000,37.375,-55.125
21001,37.625,-129.875
21002,37.625,-129.625
21003,37.625,-129.375
21004,37.625,-129.125
21005,37.625,-128.875
21006,37.625,-128.625
21007,37.625,-128.375
21008,37.625,-128.125
21009,37.625,-127.875
21010,37.625,-127.625
21011,37.625,-127.375
21012,37.625,-127.125
21013,37.625,-126.875
21014,37.625,-126.625
21015,37.625,-126.375
21016,37.625,-126.125
21017,37.625,-125.875
21018,37.625,-125.625
21019,37.625,-125.375
21020,37.625,-125.125
21021,37.625,-124.875
21022,37.625,-124.625
21023,37.625,-124.375
21024,37.625,-124.125
21025,37.625,-123.875
21026,37.625,-123.625
21027,37.625,-123.375
21028,37.625,-123.125
21029,37.625,-122.875
21030,37.625,-122.625
21031,37.625,-122.375
21032,37.625,-122.125
21033,37.625,-121.875
21034,37.625,-121.625
21035,37.625,-121.375
21036,37.625,-121.125
21037,37.625,-120.875
21038,37.625,-120.625
21039,37.625,-120.375
21040,37.625,-120.125
21041,37.625,-119.875
21042,37.625,-119.625
21043,37.625,-119.375
21044,37.625,-119.125
21045,37.625,-118.875
21046,37.625,-118.625
21047,37.625,-118.375
21048,37.625,-118.125
21049,37.625,-117.875
21050,37.625,-117.625
21051,37.625,-117.375
21052,37.625,-117.125
21053,37.625,-116.875
21054,37.625,-116.625
21055,37.625,-116.375
21056,37.625,-116.125
21057,37.625,-115.875
21058,37.625,-115.625
21059,37.625,-115.375
21060,37.625,-115.125
21061,37.625,-114.875
21062,37.625,-114.625
21063,37.625,-114.375
21064,37.625,-114.125
21065,37.625,-113.875
21066,37.625,-113.625
21067,37.625,-113.375
21068,37.625,-113.125
21069,37.625,-112.875
21070,37.625,-112.625
21071,37.625,-112.375
21072,37.625,-112.125
21073,37.625,-111.875
21074,37.625,-111.625
21075,37.625,-111.375
21076,37.625,-111.125
21077,37.625,-110.875
21078,37.625,-110.625
21079,37.625,-110.375
21080,37.625,-110.125
21081,37.625,-109.875
21082,37.625,-109.625
21083,37.625,-109.375
21084,37.625,-109.125
21085,37.625,-108.875
21086,37.625,-108.625
21087,37.625,-108.375
21088,37.625,-108.125
21089,37.625,-107.875
21090,37.625,-107.625
21091,37.625,-107.375
21092,37.625,-107.125
21093,37.625,-106.875
21094,37.625,-106.625
21095,37.625,-106.375
21096,37.625,-106.125
21097,37.625,-105.875
21098,37.625,-105.625
21099,37.625,-105.375
21100,37.625,-105.125
21101,37.625,-104.875
21102,37.625,-104.625
21103,37.625,-104.375
21104,37.625,-104.125
21105,37.625,-103.875
21106,37.625,-103.625
21107,37.625,-103.375
21108,37.625,-103.125
21109,37.625,-102.875
21110,37.625,-102.625
21111,37.625,-102.375
21112,37.625,-102.125
21113,37.625,-101.875
21114,37.625,-101.625
21115,37.625,-101.375
21116,37.625,-101.125
21117,37.625,-100.875
21118,37.625,-100.625
21119,37.625,-100.375
21120,37.625,-100.125
21121,37.625,-99.875
21122,37.625,-99.625
21123,37.625,-99.375
21124,37.625,-99.125
21125,37.625,-98.875
21126,37.625,-98.625
21127,37.625,-98.375
21128,37.625,-98.125
21129,37.625,-97.875
21130,37.625,-97.625
21131,37.625,-97.375
21132,37.625,-97.125
21133,37.625,-96.875
21134,37.625,-96.625
21135,37.625,-96.375
21136,37.625,-96.125
21137,37.625,-95.875
21138,37.625,-95.625
21139,37.625,-95.375
21140,37.625,-95.125
21141,37.625,-94.875
21142,37.625,-94.625
21143,37.625,-94.375
21144,37.625,-94.125
21145,37.625,-93.875
21146,37.625,-93.625
21147,37.625,-93.375
21148,37.625,-93.125
21149,37.625,-92.875
21150,37.625,-92.625
21151,37.625,-92.375
21152,37.625,-92.125
21153,37.625,-91.875
21154,37.625,-91.625
21155,37.625,-91.375
21156,37.625,-91.125
21157,37.625,-90.875
21158,37.625,-90.625
21159,37.625,-90.375
21160,37.625,-90.125
21161,37.625,-89.875
21162,37.625,-89.625
21163,37.625,-89.375
21164,37.625,-89.125
21165,37.625,-88.875
21166,37.625,-88.625
21167,37.625,-88.375
21168,37.625,-88.125
21169,37.625,-87.875
21170,37.625,-87.625
21171,37.625,-87.375
21172,37.625,-87.125
21173,37.625,-86.875
21174,37.625,-86.625
21175,37.625,-86.375
21176,37.625,-86.125
21177,37.625,-85.875
21178,37.625,-85.625
21179,37.625,-85.375
21180,37.625,-85.125
21181,37.625,-84.875
21182,37.625,-84.625
21183,37.625,-84.375
21184,37.625,-84.125
21185,37.625,-83.875
21186,37.625,-83.625
21187,37.625,-83.375
21188,37.625,-83.125
21189,37.625,-82.875
21190,37.625,-82.625
21191,37.625,-82.375
21192,37.625,-82.125
21193,37.625,-81.875
21194,37.625,-81.625
21195,37.625,-81.375
21196,37.625,-81.125
21197,37.625,-80.875
21198,37.625,-80.625
21199,37.625,-80.375
21200,37.625,-80.125
21201,37.625,-79.875
21202,37.625,-79.625
21203,37.625,-79.375
21204,37.625,-79.125
21205,37.625,-78.875
21206,37.625,-78.625
21207,37.625,-78.375
21208,37.625,-78.125
21209,37.625,-77.875
21210,37.625,-77.625
21211,37.625,-77.375
21212,37.625,-77.125
21213,37.625,-76.875
21214,37.625,-76.625
21215,37.625,-76.375
21216,37.625,-76.125
21217,37.625,-75.875
21218,37.625,-75.625
21219,37.625,-75.375
21220,37.625,-75.125
21221,37.625,-74.875
21222,37.625,-74.625
21223,37.625,-74.375
21224,37.625,-74.125
21225,37.625,-73.875
21226,37.625,-73.625
21227,37.625,-73.375
21228,37.625,-73.125
21229,37.625,-72.875
21230,37.625,-72.625
21231,37.625,-72.375
21232,37.625,-72.125
21233,37.625,-71.875
21234,37.625,-71.625
21235,37.625,-71.375
21236,37.625,-71.125
21237,37.625,-70.875
21238,37.625,-70.625
21239,37.625,-70.375
21240,37.625,-70.125
21241,37.625,-69.875
21242,37.625,-69.625
21243,37.625,-69.375
21244,37.625,-69.125
21245,37.625,-68.875
21246,37.625,-68.625
21247,37.625,-68.375
21248,37.625,-68.125
21249,37.625,-67.875
21250,37.625,-67.625
21251,37.625,-67.375
21252,37.625,-67.125
21253,37.625,-66.875
21254,37.625,-66.625
21255,37.625,-66.375
21256,37.625,-66.125
21257,37.625,-65.875
21258,37.625,-65.625
21259,37.625,-65.375
21260,37.625,-65.125
21261,37.625,-64.875
21262,37.625,-64.625
21263,37.625,-64.375
21264,37.625,-64.125
21265,37.625,-63.875
21266,37.625,-63.625
21267,37.625,-63.375
21268,37.625,-63.125
21269,37.625,-62.875
21270,37.625,-62.625
21271,37.625,-62.375
21272,37.625,-62.125
21273,37.625,-61.875
21274,37.625,-61.625
21275,37.625,-61.375
21276,37.625,-61.125
21277,37.625,-60.875
21278,37.625,-60.625
21279,37.625,-60.375
21280,37.625,-60.125
21281,37.625,-59.875
21282,37.625,-59.625
21283,37.625,-59.375
21284,37.625,-59.125
21285,37.625,-58.875
21286,37.625,-58.625
21287,37.625,-58.375
21288,37.625,-58.125
21289,37.625,-57.875
21290,37.625,-57.625
21291,37.625,-57.375
21292,37.625,-57.125
21293,37.625,-56.875
21294,37.625,-56.625
21295,37.625,-56.375
21296,37.625,-56.125
21297,37.625,-55.875
21298,37.625,-55.625
21299,37.625,-55.375
21300,37.625,-55.125
21301,37.875,-129.875
21302,37.875,-129.625
21303,37.875,-129.375
21304,37.875,-129.125
21305,37.875,-128.875
21306,37.875,-128.625
21307,37.875,-128.375
21308,37.875,-128.125
21309,37.875,-127.875
21310,37.875,-127.625
21311,37.875,-127.375
21312,37.875,-127.125
21313,37.875,-126.875
21314,37.875,-126.625
21315,37.875,-126.375
21316,37.875,-126.125
21317,37.875,-125.875
21318,37.875,-125.625
21319,37.875,-125.375
21320,37.875,-125.125
21321,37.875,-124.875
21322,37.875,-124.625
21323,37.875,-124.375
21324,37.875,-124.125
21325,37.875,-123.875
21326,37.875,-123.625
21327,37.875,-123.375
21328,37.875,-123.125
21329,37.875,-122.875
21330,37.875,-122.625
21331,37.875,-122.375
21332,37.875,-122.125
21333,37.875,-121.875
21334,37.875,-121.625
21335,37.875,-121.375
21336,37.875,-121.125
21337,37.875,-120.875
21338,37.875,-120.625
21339,37.875,-120.375
21340,37.875,-120.125
21341,37.875,-119.875
21342,37.875,-119.625
21343,37.875,-119.375
21344,37.875,-119.125
21345,37.875,-118.875
21346,37.875,-118.625
21347,37.875,-118.375
21348,37.875,-118.125
21349,37.875,-117.875
21350,37.875,-117.625
21351,37.875,-117.375
21352,37.875,-117.125
21353,37.875,-116.875
21354,37.875,-116.625
21355,37.875,-116.375
21356,37.875,-116.125
21357,37.875,-115.875
21358,37.875,-115.625
21359,37.875,-115.375
21360,37.875,-115.125
21361,37.875,-114.875
21362,37.875,-114.625
21363,37.875,-114.375
21364,37.875,-114.125
21365,37.875,-113.875
21366,37.875,-113.625
21367,37.875,-113.375
21368,37.875,-113.125
21369,37.875,-112.875
21370,37.875,-112.625
21371,37.875,-112.375
21372,37.875,-112.125
21373,37.875,-111.875
21374,37.875,-111.625
21375,37.875,-111.375
21376,37.875,-111.125
21377,37.875,-110.875
21378,37.875,-110.625
21379,37.875,-110.375
21380,37.875,-110.125
21381,37.875,-109.875
21382,37.875,-109.625
21383,37.875,-109.375
21384,37.875,-109.125
21385,37.875,-108.875
21386,37.875,-108.625
21387,37.875,-108.375
21388,37.875,-108.125
21389,37.875,-107.875
21390,37.875,-107.625
21391,37.875,-107.375
21392,37.875,-107.125
21393,37.875,-106.875
21394,37.875,-106.625
21395,37.875,-106.375
21396,37.875,-106.125
21397,37.875,-105.875
21398,37.875,-105.625
21399,37.875,-105.375
21400,37.875,-105.125
21401,37.875,-104.875
21402,37.875,-104.625
21403,37.875,-104.375
21404,37.875,-104.125
21405,37.875,-103.875
21406,37.875,-103.625
21407,37.875,-103.375
21408,37.875,-103.125
21409,37.875,-102.875
21410,37.875,-102.625
21411,37.875,-102.375
21412,37.875,-102.125
21413,37.875,-101.875
21414,37.875,-101.625
21415,37.875,-101.375
21416,37.875,-101.125
21417,37.875,-100.875
21418,37.875,-100.625
21419,37.875,-100.375
21420,37.875,-100.125
21421,37.875,-99.875
21422,37.875,-99.625
21423,37.875,-99.375
21424,37.875,-99.125
21425,37.875,-98.875
21426,37.875,-98.625
21427,37.875,-98.375
21428,37.875,-98.125
21429,37.875,-97.875
21430,37.875,-97.625
21431,37.875,-97.375
21432,37.875,-97.125
21433,37.875,-96.875
21434,37.875,-96.625
21435,37.875,-96.375
21436,37.875,-96.125
21437,37.875,-95.875
21438,37.875,-95.625
21439,37.875,-95.375
21440,37.875,-95.125
21441,37.875,-94.875
21442,37.875,-94.625
21443,37.875,-94.375
21444,37.875,-94.125
21445,37.875,-93.875
21446,37.875,-93.625
21447,37.875,-93.375
21448,37.875,-93.125
21449,37.875,-92.875
21450,37.875,-92.625
21451,37.875,-92.375
21452,37.875,-92.125
21453,37.875,-91.875
21454,37.875,-91.625
21455,37.875,-91.375
21456,37.875,-91.125
21457,37.875,-90.875
